rating,x,y
4,-124.50954591617013,124.45057998176567
180231,81.18244858002471,-108.96431963244689
11,59.19668522239835,-43.29335147683803
155659,89.71313734381053,-101.71764388277589
73741,-38.418069872569696,38.97159725441679
20,-107.21636666102415,103.63402368089587
122904,80.93024239065498,-64.8557776769082
81949,-44.923216139074455,32.42120400382875
8232,34.17290046604942,-22.36857681437163
42,-35.41203958885074,41.84572815191259
8235,102.6622528274415,-88.52588833650456
45,7.873644923728555,1.6232404753429883
106542,-234.63935182638699,242.94720041294963
8239,95.70599833813668,-95.9665983862546
8241,84.68236264482879,-106.12192959953792
52,20.701232688967618,-25.736078790723816
65588,-102.32569076205839,108.3402960841541
58,97.26425725309156,-102.56084815977
65596,96.24118837595405,-95.42570919370891
8253,8.026329956045585,-21.520053703274883
8254,124.13555425725262,-134.77516698990166
70,20.73724981082129,-38.823639362117426
72,-12.827315890133866,7.280965318445636
180297,66.10738077548218,-57.62253941638297
75,-145.22053188487737,145.63008901856662
78,-2.1434078367610696,-13.973901922666546
8270,59.120811641239925,-64.76086287331181
82,75.67892625057874,-81.68100209831908
86,99.91138598615251,-81.0874857697724
94,80.72864185826977,-96.25725583722524
73822,242.5797367017967,-216.2639464710102
65631,86.00218648205531,-105.00179426662115
96,18.568387077260844,-38.00836908196556
106594,159.0021635077279,-166.83292993208858
8293,19.223078969098125,-37.37305063934604
106,90.43961770937491,-101.04988715147451
114795,16.599315137790498,-39.911962584058145
110,103.35871470824135,-97.64763684498624
8302,20.41425443580783,-36.21737350277267
112,27.35031667168662,-41.43984380117045
114818,-146.23238910520527,153.35402702213472
90243,35.70906372403074,-20.7837211936043
49284,-78.46268969098047,87.60842118698966
90249,-36.66808704963658,40.65710934074325
145,-3.913887846283209,7.962046337911339
73876,87.73920082236565,-103.49031052427672
151,35.57538919343592,-33.88482008211998
153,-54.864966181100606,45.09614117304112
73881,201.10131551651224,-191.52189134962234
57499,-47.689152262698244,29.469359345044882
156,12.148440568617357,0.26014872467609335
57504,99.76883059365196,-118.65786310701398
49314,-45.2118717485557,32.11886148813976
166,-56.85085701678434,64.8417119815026
168,-34.44700165186468,20.467956097745944
8361,-28.135948727533005,35.489461548822426
8362,-70.68283000632431,73.35600370408778
171,67.27442382278231,-78.84803197562049
8366,89.3848098734305,-72.22011027919629
8370,80.55255275346576,-98.53643653905895
178,-295.5956283207236,315.2024604963957
57528,-9.582295000239125,-6.652009547909776
194,57.98339127581672,-43.20881272229059
195,-20.887709907586277,29.508523423275545
98499,-31.960587400085913,45.02058732986397
198,-5.891725487188718,4.624560601852688
98503,-39.08643763875281,38.319182293780166
8391,-36.348441134305496,40.96129742973378
205,-13.77600543509466,18.93770462810365
218,20.992243310513217,-16.015681637901118
224,48.729559721296376,-38.2015262281364
90343,-67.35201119491025,76.46508814010544
232,78.49428846989474,-83.63394843083012
8426,86.17216462750834,-104.85577426959009
235,59.859808944440054,-44.60944576177957
236,30.29846257928615,-19.734713104354338
82167,-70.62347105788,63.97688768252686
8446,-106.07372514523259,104.76065786461714
8454,31.434214657217797,-25.19187486033326
65802,-80.00357221935654,73.70426648548955
8464,35.91212264409725,-23.825767885748753
272,59.62264484721546,-66.46765425804772
281,70.99110939175085,-62.33744348711627
106782,74.55150493953796,-93.48504044998576
8481,-41.65363212012706,35.77069280245387
292,23.207172647559727,-13.072791943133335
293,105.12632020516108,-92.00242100712573
296,111.69945520997317,-132.38084872126913
8493,-30.718006566091287,24.21130398336021
304,40.841090271546584,-60.417864298156026
308,89.81543191350171,-108.74528263593096
315,-34.37585250820986,21.71526587745909
317,-6.498592106977295,16.316136245171773
90430,98.69036200194441,-92.88520957604645
319,41.04935961588417,-42.82426568653653
98623,-32.04601082833013,44.94361743538122
322,37.885751976677604,-32.725297410174065
82242,116.37728138207494,-141.43746998170045
324,81.45168391120497,-108.75265530981144
57669,106.36864862529553,-127.41009346826753
327,-58.502168101746875,65.85273302906128
98633,32.42435811260006,-24.177881731783728
8529,9.259527141252567,1.2254878790260118
8531,-57.90259262358468,63.87102640888022
345,38.416933919890276,-44.715883551257534
349,34.793258746145476,-50.10707842183663
351,-11.113181025975678,18.943478385532252
352,-100.21128373016772,110.28518198599912
356,128.38900703033178,-106.49534908063029
359,-40.875624163075706,36.55012649432166
360,-84.36349751878132,76.46439304560948
361,-37.34559425293639,24.03724681489422
33132,-235.56841305286176,242.05529317157996
367,-9.2095619049319,18.652355060928407
370,-36.234037583207645,24.75361062657408
371,-4.255100590186238,-9.69606843208416
372,-76.00188897503979,64.8688567637558
