rating,x,y
4,0.022148822427781253,0.16337616222305337
180231,0.2691797839658358,0.09050389920484911
11,-0.3420734908682055,-0.435259189222856
155659,-0.2644879817377199,0.1902109339601104
73741,0.13464484132553886,0.39788673436178124
20,-0.12305686515593023,0.16679113984734842
122904,0.3693151652061828,-0.2648891114001444
81949,-0.30820143812985706,-0.29366563457824146
8232,-0.622927488774663,0.027728674302902594
42,-0.11915530206973449,-0.3929423646830396
8235,0.07904065707985033,-0.2845276946219185
45,-0.46535208930509747,-0.38462508171422005
106542,-0.003594621500367552,0.05251560304963524
8239,-0.2947154101883529,0.019096075744407446
8241,0.0626963123653492,-0.3173039893557114
52,0.12196747218857837,-0.6203180705530558
65588,-0.11365847722961823,0.17470925513803448
58,0.22611380540972542,0.12202079339726157
65596,-0.10814774230358579,-0.292736288646335
8253,0.5737689377282507,-0.2624682053390156
8254,-0.15818517177855568,-0.005122716016659564
70,-0.48368762234369816,0.39517887249375927
72,-0.48981632398044994,0.25112382959755924
180297,-0.49893639412324325,0.04508308827231149
75,0.03757842754587541,-0.13778107062263326
78,0.550784308766283,0.2646379511378787
8270,0.3908877231110898,0.31831244472743897
82,0.04748037854046998,0.4051292177480695
86,-0.2968274592189109,-0.1945188767436769
94,-0.34773753174636,-0.12612616614036443
73822,0.009006783973987489,-0.018621691447136955
65631,0.26304071368717974,-0.1357591209499555
96,-0.615446667552806,0.09802696944454949
106594,-0.06613987169994998,0.07221075041135541
8293,-0.4196849813553611,0.46869043320583825
106,0.21099466545684478,-0.22887258142302408
114795,-0.5587957012804913,0.28297718281333
110,0.15558044549491204,0.2016154807127991
8302,0.2810505483089285,-0.5602016541451145
112,-0.16425947177418973,-0.5908541987151532
114818,0.13412612582562172,0.040957240281193394
90243,-0.20918777003367206,-0.5919054251249807
49284,-0.1802814047276549,-0.18093839283980817
90249,0.3503559451711412,0.2218952462518683
145,0.5740457570774126,-0.03882210395076468
73876,-0.2819963572435875,0.13224742359429864
151,0.6043764407371264,0.09575441299759312
153,0.3530124479044357,0.038604923144380965
73881,0.036127905879726335,-0.047321034916283915
57499,-0.34756679751071606,-0.2426442438881911
156,-0.593261045043403,0.13006775071698526
57504,-0.22159810612967598,3.084677177159568e-05
49314,0.36702148421356307,-0.22886502057156713
166,-0.10473938831767568,0.2964778334165254
168,-0.26534359959309567,-0.4022458667729658
8361,-0.22946807712952189,-0.39811018812963617
8362,0.23598383288665012,0.1661593427351224
171,0.11822572085630102,0.4302342110260494
8366,0.25445345703597666,-0.31165807665323875
8370,0.3642540432391037,-0.026131734664804288
178,0.018640798230396174,0.015907399244268275
57528,-0.22717212394040537,-0.5472153342014646
194,-0.5208851988051608,-0.18520979835194637
195,0.27507220787349923,0.4111322759751013
98499,-0.42667663787920107,0.017096188302501026
198,-0.17514324053935218,-0.549142765521436
98503,-0.40332817350847083,-0.11926433704161553
8391,0.4088285778419147,-0.13947618257692876
205,0.04150159151012191,0.5343131793448476
218,-0.1416526415330713,0.6168608923669511
224,0.52694192150119,-0.2522814355925512
90343,-0.0022736830303333156,-0.28377789325366254
232,-0.07876150515297586,-0.40183279101705865
8426,0.28185219587279603,-0.06715213670575453
235,-0.5012522142073432,-0.21608167049591853
236,0.5296059194330567,-0.34306741291645004
82167,-0.3044840721818601,-0.010572463484283388
8446,0.20454796691364327,-0.052153618721018764
8454,0.28568196074682217,0.5564582607893639
65802,-0.19578768596424104,0.1928479162163195
8464,-0.46700072145843824,0.41630882681164916
272,0.5012333433223365,0.028740649599114463
281,-0.3895687427258724,0.2886344532337248
106782,-0.13699545507118074,-0.36475753723151416
8481,-0.4225095563240518,0.059714956002355137
292,0.16959641795537123,-0.6087070695258222
293,0.03012735868404267,-0.2597543083616312
296,0.05804492015481421,-0.17079249525894874
8493,0.3970952976736235,-0.2877302798510904
304,0.41111475774252576,-0.3768993611960612
308,-0.07688303160034801,-0.25261950443851666
315,0.36111706256242804,0.32366809617197534
317,-0.5015098053481046,0.21497132487040532
90430,0.2981123537223909,0.04443625882324601
