rating,x,y
4,0.31283721617629384,1.2244907571594685
180231,9.936260614471466,3.4056131422408895
11,-5.210145343850112,-6.639394022836089
155659,-7.952357901762451,6.823141130370866
73741,1.3118282833624122,3.7646983562644754
20,-1.0241500201255598,1.370816253112646
122904,7.7917493713123065,-5.324222799232533
81949,-2.9444902020054204,-2.73092528119301
8232,-7.260829619063622,0.6475431823033642
42,-1.292798913105445,-3.7556009437071225
8235,2.3961844377596453,-10.18279300458746
45,-4.98384070187595,-3.3307989926027632
106542,0.009582372213028208,0.14333026810642227
8239,-10.412511556894916,0.8020100429381539
8241,2.122410691296277,-10.23679539400906
52,1.064923971861747,-6.921525316296644
65588,-0.8730068171144869,1.4767323460540633
58,9.298098521460359,5.248030142916265
65596,-3.5665475019430595,-9.827882395183241
8253,6.054889427887342,-2.5049965204770452
8254,-11.809875870947826,-0.366763317431311
70,-5.581521231167539,4.812859947204957
72,-4.946576105230255,1.9737169068041551
180297,-8.874689148857417,1.0948662187457918
75,0.352772933116137,-0.8722530614645184
78,5.3727353674247675,2.886086932083744
8270,6.729107858236722,5.903023937479148
82,1.1600403108608381,9.666287899369491
86,-8.580730730793151,-5.603301564201665
94,-9.595672001535593,-3.246812388779211
73822,-0.3598209134219205,-14.986818224929138
65631,9.55961013609794,-4.245659146173395
96,-7.091153914155619,1.717741369109833
106594,-9.112380658356004,9.202375307298233
8293,-4.805572976124206,5.459451292361655
106,7.04911342499548,-7.736236225730151
114795,-6.415954998004862,3.4618274749818974
110,6.435479714349966,8.561821897825304
8302,3.3552491255666617,-6.483875581593043
112,-1.7012687931655868,-7.469275656491308
114818,0.8763150838390953,0.1766470733192404
90243,-2.3788917438707964,-6.909226541097093
49284,-1.5708931811341185,-1.7058570534370847
90249,3.3512238298750785,2.13778192613999
145,5.498285779072739,-0.7482979104785527
73876,-9.409825256557347,4.598964692161399
151,7.596744315212107,0.9308435089211766
153,3.398311430708414,0.4409993017651248
73881,3.244293880840299,-13.620790038281289
57499,-3.3058843486518974,-2.262532375505479
156,-5.984649225330459,1.2078180090374997
57504,-11.008477552723193,0.7165919542189547
49314,3.337407688728395,-2.2235659438693753
166,-1.2564187548812025,2.7689661772097014
168,-2.7739439051023327,-3.6252136586718073
8361,-2.310409439144909,-3.703112172109997
8362,2.210912995636558,1.5371987428465073
171,2.7789558919396415,9.06369212212509
8366,6.37727122805115,-7.456766787528266
8370,10.195771130602777,0.24106979951935728
178,0.019961020944454014,0.016000092337504778
57528,-2.105880285452857,-5.391879717675804
194,-8.05558889480664,-2.4521569547549653
195,2.29808359692239,4.074624958502944
98499,-4.0088605029288855,0.16514585908724638
198,-1.400969067861986,-5.421609901596
98503,-3.828490375568401,-1.1474706488508306
8391,3.7722032831249943,-1.3737644102244408
205,0.7121171058384967,5.022712357319312
218,-1.4425550831243863,6.566957731683276
224,7.524801748043615,-2.906340056379206
90343,0.14397383725830126,-2.6607512079289553
232,-2.3042859494199277,-9.49836927957795
8426,10.457602466048213,-0.7262507073636905
235,-7.911407040704647,-3.109712077582553
236,5.9891150867077,-3.8147634896664573
82167,-2.8485973941717457,-0.0506673071226372
8446,1.6837246911196007,-0.36884377608527213
8454,2.8315100081664326,6.678455137507549
65802,-1.6360799120700107,1.928148068551177
8464,-5.31454830008187,5.113551761624547
272,8.917150199710067,1.0665383552267198
281,-7.362144096578509,5.419999695796374
106782,-3.9415142175008415,-9.113224926674643
8481,-3.959972453782788,0.5940714189501342
292,1.9030861794891074,-6.447853695079414
293,0.9494291222190279,-10.530844814398238
296,4.481591943634692,-10.629824943510364
8493,3.780111632988471,-2.6173680822211405
304,6.324734722482873,-5.538778497281595
308,-2.9384863556062077,-10.1967032730158
315,3.468697429724718,2.9386871535040098
317,-5.01884700299848,1.6011139211626635
90430,10.3846642686749,1.592970533035768
319,-0.3708189055005789,-8.010964485084045
98623,-3.5853566107000026,1.7761419144803727
322,7.525342651852057,1.5201293006511962
82242,-8.943498227671586,-7.688671584036705
324,3.473144893573291,9.909447467074722
57669,9.755950978678534,5.865707780757155
327,0.24783582669298687,-2.976425184215617
98633,-4.6085021923531375,5.621887384486659
8529,0.38377950218776785,-6.020261980912553
8531,-2.7984832551932572,1.25873530194346
345,-6.28721025558029,-4.90636878696787
349,0.9171112858102045,7.939892000785894
351,2.1952174337928834,-4.661744000144365
352,1.1726052707140975,-1.2696860017405855
356,-5.526710804429257,10.005060535722935
359,0.7432891196795939,3.9243817318854806
360,2.3217742425743175,0.6741101397547182
361,-4.396344435137231,-0.5523218576079159
33132,-0.09577127467342081,-0.10719721818380629
367,4.979317112604189,-1.399354144080817
370,4.219553305888712,1.369613657508804
371,5.943782022434793,-0.2431823647371966
372,2.6556144161056707,-0.5368097808830093
33138,-12.328459784840602,8.548778304845515
33145,-1.4382824074165157,-3.7009244723010095
139642,0.9131300906462153,-2.885685585120488
8571,4.929376352394413,5.330999622996637
380,6.7985929785881405,-2.539078349722458
49530,-6.885448156617207,5.8198693949848685
106873,0.10117029825810468,1.7145221091722593
8575,3.2484833756237936,2.284405264545263
384,-4.735928799230157,-2.9471311720584095
164226,11.562668819584218,-5.862722982155881
387,-1.2232755085741027,0.4419265114614866
8578,5.037303574739668,2.4036213941372697
106883,-0.057427245723090055,-0.13256073659676357
390,0.9847805668851005,8.563222169599928
33162,-7.284536104252104,0.19824965356197824
8593,9.279797074820761,4.91868978460589
8601,7.033254154593921,7.792808517640186
8604,-3.1136063011976476,-4.220207443562939
8605,4.0726050160101215,3.81280221525173
90524,4.4318770111759935,5.753532729309525
420,1.5993577075922694,-1.9725101493626798
106918,9.429559053799748,4.6397549514173075
115111,3.103042747117973,6.557553835008044
8620,0.10577081665112224,-0.10900950602877822
430,-1.821593476196687,-8.718062524019087
106927,-0.13656942282214246,-3.9830644057445292
438,-1.4050450026333205,2.092611406432364
8633,-7.274206193731295,2.890798720855334
8640,-2.8437974540751885,-2.362600304268313
450,3.735787371746784,-1.4849080681040574
459,-0.995602989814793,0.283660624598077
466,1.9765494230264948,-2.486647146935557
472,0.3820971741095722,-1.9950891256269614
476,-0.027997405136524524,-0.005407368749950129
478,0.5542199185873805,1.6173329812586845
147936,4.848548947275946,12.035094872568372
485,-0.6627242733350941,-3.466783514208086
493,6.651217260383748,-5.15217019591806
8685,-1.2493563079457268,-7.206221917386489
49647,-4.662598778122062,3.9787090478121443
496,13.185815740818148,7.156792755940528
8690,-1.0572889065926538,-10.398040368343095
49651,-4.854639513394959,-3.6213695008620737
500,1.0399063004090243,6.377933384174384
57843,7.903220586108725,-10.256995121119878
504,3.6401698462769994,1.6149214457355976
511,1.033074514682004,3.853807612006895
516,-1.6623313853018518,-4.062334642171751
517,-2.0541599091950205,5.379970641689679
519,-0.9430117894478625,-1.0065603460610266
522,-3.901437297125849,-4.338111653306054
115210,8.451207047310282,3.262123676387303
528,0.061254857746835645,-1.213035436909829
98836,-0.3489506337572925,-0.46856142305911114
49688,-10.356568373853305,-1.3907377785788875
8730,-6.869035550111697,7.926130311944846
539,1.5630949239159269,-6.887629598864868
542,-1.89620612823845,2.118690510721152
546,0.0466936373714359,0.587694137145759
74275,-0.013430627154282955,-0.1453308647563362
8738,-13.660722217451003,6.19856369739524
552,-5.6302636527528955,0.27862459514506416
553,9.326286705055038,0.4793639832876108
562,-4.869786408849996,5.870476256786118
567,-0.40883555954060863,0.4268226284941957
568,6.9601738510928,-2.151429476941824
569,1.826798472315683,1.428019529639249
107069,-2.233197168825089,-3.2970660352322443
574,-3.5776142362399943,-4.285821173663909
82499,-2.1349429839524796,0.9195440666469391
583,-9.79216705661284,-3.6943620748529025
587,2.9443107338957173,-6.112833845641798
8784,7.233158760437529,-4.823287636302704
600,-9.665986034522701,4.063182699587136
8795,1.8089402988268426,12.85153644466939
172637,7.307979157478649,13.125967958192541
8798,-4.1183381072577125,-7.984456000247988
57951,0.7543104926989705,0.9587423930713223
608,11.008839307112137,-1.872309750692482
41569,-1.9075697989081377,6.258007585911028
90717,-2.0304447265528878,6.975600478018727
41573,3.2098897502934407,-0.26821026123069974
74342,7.311525706149335,10.713899819822148
615,-3.5239348527862684,1.8980325173939852
617,0.36754315641513857,3.00169385711908
90738,-0.045470626497186584,0.13643640425656287
189043,-0.0007605840213630472,-1.705950748187571
635,2.4231602021274243,-3.202670865295976
639,-1.3048712332511383,3.7860341275940708
8832,5.567492701914853,0.2731975842964488
107141,8.001635757440214,-3.0424359417536984
647,-4.242008608435467,-4.3953535439729015
649,2.0712283051234786,3.404341016724091
98961,7.42542256106801,8.284079835369349
107159,-10.432299105651882,0.43560036829260834
665,-11.987044813934528,2.280082469569857
66203,-0.3429008895420755,2.9369898162913177
8860,-0.9485576238252711,-3.0150655405855367
33437,-5.724381146785506,3.7537466530955
41627,1.5609604842933533,-7.154664185797472
8864,-2.020777394869328,1.158889518392563
123553,-0.02460332446717776,0.010711762807582898
58025,0.9627616440946173,-3.875122477078634
688,-0.5237394163881104,1.0821921709771392
694,-2.389098262391406,-2.7609786161256142
99005,0.06069098445988015,0.12887469767970366
8894,0.14000873039618753,0.03306373401339294
58047,-2.0604160486597265,-6.435756975697067
8908,8.380637958899452,0.7290313200226729
8912,0.02204891467395724,0.28623639648963745
82641,-4.011620430493212,-0.12206116824060095
8917,-6.918509707901985,-1.2035445316939661
8918,-3.145061995313141,-2.4997060050498026
8919,-10.909038508639487,4.50394265022247
99030,10.182870807383088,2.5814843033480512
8933,10.004237403080015,-3.073914568727162
8937,-3.9174646078384914,6.67803776828671
8943,-0.07461836813410341,0.2795538301771788
41712,-7.0880185647650435,7.734305911631968
8948,-0.954978500776842,0.7305875898998841
8949,-0.40498826898040013,8.893139900711311
41716,-5.328354366871629,0.11488753014365352
58103,6.635266071417073,0.19801654266785948
66297,3.9032439681400017,6.129146078191804
765,-2.0052647659574374,4.581983800121326
8961,0.45269696551431554,9.477395829394887
8968,-7.41943817398783,-2.6851233802207326
8969,3.008560150283201,2.936289818940909
778,-3.465677117253847,10.193743772114619
90888,-1.2436282485135488,-1.953724114202508
8972,-1.1126403493792059,-5.57454662000882
74510,2.433242546265109,-11.538283836834502
8977,0.6971045991292771,0.6547169280031508
786,4.72554788910304,0.41014893643822703
