rating,x,y
4,0.0380866414625322,-1.370335080284103
180231,-0.029951789692565543,1.0855427167302023
11,-0.01652686964050901,0.6007181311596254
155659,-0.02995178969256555,1.0855427167302023
73741,0.007220106230494245,-0.25698008951867957
20,0.029960158247044698,-1.0774772773853782
122904,-0.02278740592711919,0.8268359751614758
81949,0.007220106230494245,-0.25698008951867957
8232,-0.010432074802155914,0.3805621450586514
42,0.007220106230494245,-0.2569800895186796
8235,-0.02995178969256555,1.085542716730202
45,-0.0040068752363698465,0.148473138194769
106542,0.10674191172970286,-3.827557558515876
8239,-0.02995178969256555,1.0855427167302023
8241,-0.02995178969256555,1.0855427167302023
52,-0.009207735987527646,0.33633554201417504
65588,0.029960158247044743,-1.077477277385378
58,-0.031195983729780132,1.1304622992875757
65596,-0.02995178969256555,1.085542716730202
8253,-0.007007208159131933,0.2568476698185235
8254,-0.04269958497775492,1.545590172884604
70,-0.010745098923211677,0.39186951708118933
72,-0.0005967923694723354,0.025306125591010815
180297,-0.019492563017461037,0.707837303396009
75,0.04803051751242076,-1.728336175959788
78,-0.004721941495386197,0.17430142284216604
8270,-0.019492563017461037,0.707837303396009
82,-0.024503802858355024,0.8888216946477585
86,-0.028453852853788396,1.0314582445710987
94,-0.027715682350870893,1.0048045837703101
73822,-0.09953929082027835,3.5863480078959897
65631,-0.029951789692565543,1.085542716730202
96,-0.010432074802155912,0.38056214505865127
106594,-0.058385308495113634,2.11090103973915
8293,-0.010432074802155912,0.38056214505865127
106,-0.029951789692565543,1.0855427167302023
114795,-0.01043207480215591,0.38056214505865127
110,-0.0314110526857345,1.1382266485341632
8302,-0.010432074802155912,0.38056214505865127
112,-0.011938115072782609,0.4349646015963047
114818,0.0502780949488353,-1.8091933865685292
90243,-0.010432074802155912,0.38056214505865127
49284,0.02147768453761754,-0.7715665547452737
90249,0.007220106230494245,-0.2569800895186796
145,-0.001674075614827483,0.06421484382910567
73876,-0.029951789692565553,1.0855427167302025
151,-0.012007958783399067,0.4374875392315167
153,0.010508717536660965,-0.3757118822485734
73881,-0.07726500990149442,2.789598841934508
57499,0.007220106230494245,-0.25698008951867957
156,-0.004721941495386196,0.1743014228421661
57504,-0.03471721737888262,1.2575705718380334
49314,0.007220106230494245,-0.2569800895186796
166,0.013943063654472133,-0.49968170079041163
168,0.004103792276810229,-0.14445208967140397
8361,0.00533621944635285,-0.1889557867515368
8362,0.017600805928879477,-0.6316871770635638
171,-0.0227874059271192,0.826835975161476
8366,-0.025255425785726676,0.9159645258536286
8370,-0.028081478276578305,1.0180127485977506
178,0.16311068673026213,-5.880783418554463
57528,-0.002809205791401148,0.10521402061359647
194,-0.016353456251738015,0.5944543404125959
195,0.0034921055238163294,-0.1223629628544651
98499,0.007220106230494245,-0.2569800895186797
198,-0.0018446379903970997,0.07037522741477471
98503,0.007220106230494245,-0.2569800895186797
8391,0.007220106230494245,-0.2569800895186797
205,0.0010870043224591925,-0.03550589700474898
218,-0.00798568762110876,0.29219222452580895
224,-0.014381226987116013,0.5232151286717813
90343,0.017600805928879484,-0.6316871770635637
232,-0.025255425785726676,0.9159645258536288
8426,-0.029951789692565567,1.085542716730202
235,-0.016793350130555655,0.6103435195676447
236,-0.009670371403220432,0.3530471909392944
82167,0.01600749592374887,-0.574189392595029
8446,0.029960158247044788,-1.077477277385377
8454,-0.010432074802155912,0.3805621450586512
65802,0.01923424551694139,-0.6906269067710403
8464,-0.010776114888710612,0.39298990559346786
272,-0.01980560390185459,0.719143754214963
281,-0.020883845699349014,0.7580871170245241
106782,-0.026269141831958737,0.9525709320479793
8481,0.007220106230494245,-0.2569800895186797
292,-0.007886471777595178,0.28860833747605114
293,-0.03081484000765182,1.1167021085589954
296,-0.039766914927704,1.439795589668813
8493,0.004103792276810228,-0.14445208967140394
304,-0.01635345625173802,0.5944543404125957
308,-0.031102757634026947,1.1270966476362798
315,0.0042656495546110245,-0.1502969702720158
317,-0.00022391081489081416,0.011838870726880111
90430,-0.02995178969256556,1.0855427167302019
319,-0.013933280225361897,0.5070344991714708
98623,0.007220106230494245,-0.2569800895186797
322,-0.01216530730540353,0.4431713740054774
82242,-0.042699584977755466,1.545590172884604
324,-0.029951789692565567,1.0855427167302019
57669,-0.03770848850374905,1.365523236053518
327,0.01436254481014854,-0.5148220173924494
98633,-0.010432074802155912,0.3805621450586512
8529,-0.0042339766593982335,0.15667603089388207
8531,0.013943063654472135,-0.4996817007904117
345,-0.01383328040440458,0.5034223162159905
349,-0.014094252840586156,0.5128491255409064
351,0.0007383224267012599,-0.022913148284520485
352,0.029960158247044635,-1.0774772773853771
356,-0.03800289401750192,1.3761467649653802
359,0.007220106230494243,-0.2569800895186797
360,0.020488016990806452,-0.7358625236907119
361,0.00500884448613704,-0.17713427599430964
33132,0.10675950201032382,-3.8275570681206705
367,0.00044739137645343044,-0.01240598663849193
370,0.004953164429658108,-0.17512365457067822
371,-0.0039035781655802388,0.1447420654985369
372,0.017065383051005124,-0.6123660159282156
33138,-0.09954088825583675,3.586347963483393
33145,0.007220106230494243,-0.2569800895186796
139642,0.013943063654472135,-0.49968170079041185
8571,-0.010432074802155912,0.3805621450586512
380,-0.010335933132103053,0.37708921657097977
49530,-0.020042358619719886,0.7276948308030008
106873,0.029960158247044618,-1.077477277385377
8575,0.007220106230494243,-0.2569800895186796
384,-0.0018446379903970997,0.07037522741477473
164226,-0.05838530851190404,2.1109010397386845
387,0.03702148507390198,-1.3319632859831525
8578,-0.0018446379903970997,0.07037522741477471
106883,0.1067574676515124,-3.82755712484038
390,-0.017591387449376463,0.6391686722270462
33162,-0.01043207480215591,0.3805621450586512
8593,-0.029951789692565574,1.0855427167302016
8601,-0.029951789692565574,1.0855427167302016
8604,-9.348510818071602e-05,0.007128357435987888
8605,-0.0018446379903970997,0.07037522741477473
90524,-0.01043207480215591,0.3805621450586512
420,0.01895681464236176,-0.6806167719226287
106918,-0.029951789692565577,1.0855427167302019
115111,-0.01043207480215591,0.3805621450586512
8620,0.10679226263445266,-3.827556154570674
430,-0.019492563017461065,0.707837303396009
106927,0.0072201062304942405,-0.2569800895186796
438,0.01923424551694139,-0.6906269067710402
8633,-0.01291749295098234,0.47034214373528294
8640,0.008705964822525728,-0.3106280871769187
450,0.0072201062304942405,-0.2569800895186796
459,0.04474839907440454,-1.6102194159352707
466,0.012534364392483859,-0.4488347937332329
472,0.02559752203060008,-0.9201689529612009
