,0,1,2,Escala mean,Escala std
2002-12-31,0.0,0.0,1.0,5.0,
2003-12-31,,,,,
2004-12-31,0.0,0.0,1.0,5.0,
2005-12-31,,,,,
2006-12-31,,,,,
2007-12-31,,,,,
2008-12-31,0.0,0.0,1.0,4.0,
2009-12-31,,,,,
2010-12-31,0.0,0.0,1.0,4.0,
2011-12-31,0.25,0.25,0.5,3.125,1.1259916264596035
2012-12-31,0.05263157894736842,0.2719298245614035,0.6754385964912281,3.8771929824561404,0.8838807319253558
2013-12-31,0.054945054945054944,0.2857142857142857,0.6593406593406593,3.8351648351648353,0.9221199760905576
2014-12-31,0.0380952380952381,0.24761904761904763,0.7142857142857143,3.9904761904761905,0.945589336942414
2015-12-31,0.06015037593984962,0.21428571428571427,0.7255639097744361,4.007518796992481,0.9555892431019369
2016-12-31,0.04497354497354497,0.25132275132275134,0.7037037037037037,4.0396825396825395,0.9613274999091603
2017-12-31,0.07560137457044673,0.2268041237113402,0.697594501718213,4.037800687285223,1.0248367278538306
2018-12-31,0.05825242718446602,0.2524271844660194,0.6893203883495146,4.009708737864078,1.0241701148435192
