Words,Scores
bares restaurantes sucio,85.3443780054835
café solo bares,85.3443780054835
demasiada gente ruido,85.3443780054835
gente ruido lugares,85.3443780054835
lugares café solo,85.3443780054835
ruido lugares café,85.3443780054835
solo bares restaurantes,85.3443780054835
café solo,85.24995116322808
restaurantes sucio,85.24995116322808
ruido lugares,85.24995116322808
solo bares,85.24995116322808
agobiante,65.14896792530541
asedio,65.14896792530541
cantineros,65.14896792530541
estridente,65.14896792530541
gruperos,65.14896792530541
necesitan,65.14896792530541
serio,65.14896792530541
urgentemente,65.14896792530541
consideró,63.33648322260478
leído,63.33648322260478
libro,63.33648322260478
romper,63.33648322260478
siesta,63.33648322260478
agobiante música restaurantes,54.764544133203984
asedio turistas agobiante,54.764544133203984
callejoneadas tunas estudiantinas,54.764544133203984
cantineros gruperos mariachis,54.764544133203984
estudiantinas asedio turistas,54.764544133203984
gruperos mariachis vendedores,54.764544133203984
mariachis vendedores callejoneadas,54.764544133203984
música restaurantes bares,54.764544133203984
músicos cantineros gruperos,54.764544133203984
necesitan regular serio,54.764544133203984
regular serio urgentemente,54.764544133203984
restaurantes bares estridente,54.764544133203984
serio urgentemente músicos,54.764544133203984
tunas estudiantinas asedio,54.764544133203984
turistas agobiante música,54.764544133203984
urgentemente músicos cantineros,54.764544133203984
vendedores callejoneadas tunas,54.764544133203984
agobiante música,54.3352830271504
asedio turistas,54.3352830271504
bares estridente,54.3352830271504
callejoneadas tunas,54.3352830271504
cantineros gruperos,54.3352830271504
estudiantinas asedio,54.3352830271504
gruperos mariachis,54.3352830271504
mariachis vendedores,54.3352830271504
músicos cantineros,54.3352830271504
necesitan regular,54.3352830271504
regular serio,54.3352830271504
serio urgentemente,54.3352830271504
tunas estudiantinas,54.3352830271504
turistas agobiante,54.3352830271504
urgentemente músicos,54.3352830271504
vendedores callejoneadas,54.3352830271504
ambiente seguridad personas,51.802072707972854
bueno romper medio,51.802072707972854
consideró sólo cuadrado,51.802072707972854
cuadrado lugar problema,51.802072707972854
día independencia consideró,51.802072707972854
gente día independencia,51.802072707972854
independencia consideró sólo,51.802072707972854
leído libro tomar,51.802072707972854
libro tomar siesta,51.802072707972854
llena gente día,51.802072707972854
lugar problema ambiente,51.802072707972854
personas leído libro,51.802072707972854
problema ambiente seguridad,51.802072707972854
romper medio turista,51.802072707972854
seguridad personas leído,51.802072707972854
siesta sombra bueno,51.802072707972854
sombra bueno romper,51.802072707972854
sólo cuadrado lugar,51.802072707972854
tomar siesta sombra,51.802072707972854
ambiente seguridad,50.92702705264742
bueno romper,50.92702705264742
consideró sólo,50.92702705264742
cuadrado lugar,50.92702705264742
día independencia,50.92702705264742
gente día,50.92702705264742
independencia consideró,50.92702705264742
leído libro,50.92702705264742
libro tomar,50.92702705264742
lugar problema,50.92702705264742
medio turista,50.92702705264742
personas leído,50.92702705264742
problema ambiente,50.92702705264742
romper medio,50.92702705264742
seguridad personas,50.92702705264742
siesta sombra,50.92702705264742
sombra bueno,50.92702705264742
tomar siesta,50.92702705264742
ambiente amenizado,50.37100243380615
amenizado mariachis,50.37100243380615
bellos jardines,50.37100243380615
calidad caros,50.37100243380615
caros ambiente,50.37100243380615
cenar rodeado,50.37100243380615
descansar disfrutando,50.37100243380615
disfrutando bellos,50.37100243380615
fuentes agua,50.37100243380615
jardines fuentes,50.37100243380615
norteños plus,50.37100243380615
plus tambien,50.37100243380615
restaurants buena,50.37100243380615
tambien bonito,50.37100243380615
ambiente amenizado mariachis,48.51872326564933
amenizado mariachis grupos,48.51872326564933
bellos jardines fuentes,48.51872326564933
bonito lugar descansar,48.51872326564933
buena calidad caros,48.51872326564933
calidad caros ambiente,48.51872326564933
caros ambiente amenizado,48.51872326564933
cenar rodeado restaurants,48.51872326564933
comer cenar rodeado,48.51872326564933
descansar disfrutando bellos,48.51872326564933
disfrutando bellos jardines,48.51872326564933
grupos norteños plus,48.51872326564933
jardines fuentes agua,48.51872326564933
lugar comer cenar,48.51872326564933
lugar descansar disfrutando,48.51872326564933
norteños plus tambien,48.51872326564933
plus tambien bonito,48.51872326564933
restaurants buena calidad,48.51872326564933
rodeado restaurants buena,48.51872326564933
tambien bonito lugar,48.51872326564933
lugares café,47.86600543652187
demasiada gente,44.70972870381382
aporto,39.96927335999346
comentaba,39.96927335999346
daba,39.96927335999346
diverti,39.96927335999346
esperamos,39.96927335999346
guia,39.96927335999346
importe,39.96927335999346
jamas,39.96927335999346
llego,39.96927335999346
llevas,39.96927335999346
otorgaron,39.96927335999346
sinfonica,39.96927335999346
tome,39.96927335999346
sucio,35.1887189772563
alrededor estan,35.155196112858185
aporto viaje,35.155196112858185
bien esperamos,35.155196112858185
caros claro,35.155196112858185
claro importe,35.155196112858185
comentaba jardin,35.155196112858185
concierto 19,35.155196112858185
concierto jamas,35.155196112858185
daba concierto,35.155196112858185
dinero diverti,35.155196112858185
diverti aporto,35.155196112858185
domingos orquesta,35.155196112858185
esperamos jueves,35.155196112858185
estan caros,35.155196112858185
foto alguna,35.155196112858185
guanajuato comentaba,35.155196112858185
guanajuato daba,35.155196112858185
guia turistas,35.155196112858185
horas bien,35.155196112858185
importe si,35.155196112858185
jamas llego,35.155196112858185
jardin tome,35.155196112858185
jueves media,35.155196112858185
llegar guanajuato,35.155196112858185
llego restaurantes,35.155196112858185
llevas suficiente,35.155196112858185
media noche,35.155196112858185
noche concierto,35.155196112858185
orquesta sinfonica,35.155196112858185
otorgaron llegar,35.155196112858185
si llevas,35.155196112858185
sinfonica guanajuato,35.155196112858185
suficiente dinero,35.155196112858185
tome foto,35.155196112858185
turistas otorgaron,35.155196112858185
union jueves,35.155196112858185
viaje visita,35.155196112858185
visita jardin,35.155196112858185
00 horas bien,34.91656535892897
alrededor estan caros,34.91656535892897
aporto viaje visita,34.91656535892897
bien esperamos jueves,34.91656535892897
caros claro importe,34.91656535892897
claro importe si,34.91656535892897
comentaba jardin union,34.91656535892897
concierto 19 00,34.91656535892897
concierto jamas llego,34.91656535892897
daba concierto 19,34.91656535892897
dinero diverti aporto,34.91656535892897
diverti aporto viaje,34.91656535892897
domingos orquesta sinfonica,34.91656535892897
esperamos jueves media,34.91656535892897
estan caros claro,34.91656535892897
guanajuato comentaba jardin,34.91656535892897
guanajuato daba concierto,34.91656535892897
guia turistas otorgaron,34.91656535892897
horas bien esperamos,34.91656535892897
importe si llevas,34.91656535892897
jamas llego restaurantes,34.91656535892897
jardin tome foto,34.91656535892897
jardin union jueves,34.91656535892897
jueves domingos orquesta,34.91656535892897
jueves media noche,34.91656535892897
llegar guanajuato comentaba,34.91656535892897
llego restaurantes alrededor,34.91656535892897
llevas suficiente dinero,34.91656535892897
media noche concierto,34.91656535892897
noche concierto jamas,34.91656535892897
orquesta sinfonica guanajuato,34.91656535892897
otorgaron llegar guanajuato,34.91656535892897
restaurantes alrededor estan,34.91656535892897
si llevas suficiente,34.91656535892897
sinfonica guanajuato daba,34.91656535892897
suficiente dinero diverti,34.91656535892897
tome foto alguna,34.91656535892897
turistas otorgaron llegar,34.91656535892897
union jueves domingos,34.91656535892897
viaje visita jardin,34.91656535892897
visita jardin tome,34.91656535892897
demasiada,32.65710744806423
