iteration,t,y,x
0,-1.0,2.4115103469749872,1.5120479951282282
1,-0.984251968503937,-0.06278784064200016,0.6126073992097147
2,-0.9685039370078741,0.15816283323943992,0.3885954734558809
3,-0.952755905511811,0.08272473805335323,0.3949861628323027
4,-0.937007874015748,0.1665024352919574,0.7136458124089089
5,-0.9212598425196851,2.093141049793325,1.5793669340949668
6,-0.905511811023622,2.661953401233673,1.9312954983429633
7,-0.889763779527559,2.1965065358846,1.5524782942972832
8,-0.8740157480314961,0.5108795752469693,0.5296206582353381
9,-0.8582677165354331,-2.1495838455044325,-0.47453909390365057
10,-0.8425196850393701,0.49465790414269994,0.19636131896369557
11,-0.8267716535433071,0.7596815540195077,0.5689750022607382
12,-0.8110236220472441,1.408574304148567,0.7509116632314086
13,-0.7952755905511811,-0.8252991925385668,0.27521216818874017
14,-0.7795275590551181,1.6435729990932673,0.9000358655294123
15,-0.7637795275590551,0.798666288234746,0.7813284806595797
16,-0.7480314960629921,0.46523566478754125,0.6452711627317037
17,-0.7322834645669292,0.6636054568667764,0.6892358779632319
18,-0.7165354330708662,1.7072014880420967,0.7588183401205333
19,-0.7007874015748031,-0.6790815016984147,-0.11998937705469401
20,-0.6850393700787402,-1.2038647224379824,-0.43969549914236067
21,-0.6692913385826771,0.41858913561237077,0.004783350865932262
22,-0.6535433070866141,0.22529631510649864,0.03548192289872289
23,-0.6377952755905512,-1.0347229509255285,-0.12360266405781965
24,-0.6220472440944882,1.6226286424018777,0.6284535915149937
25,-0.6062992125984252,0.33590899334717506,0.38637088853622736
26,-0.5905511811023623,0.24891024718413768,0.19475781147792914
27,-0.5748031496062992,0.04025014148058442,-0.0509685592453082
28,-0.5590551181102362,-1.0374894307850717,-0.38791092915299563
29,-0.5433070866141732,0.021963318003600296,-0.07523677242633887
30,-0.5275590551181102,0.3649679663478175,0.14023706306339617
31,-0.5118110236220472,0.4003368707057795,0.1310002509657437
32,-0.49606299212598426,-1.361935280211771,-0.1475906190506386
33,-0.4803149606299213,2.108557108579264,0.7881508433953419
34,-0.4645669291338582,-0.36765931907344407,0.40343563633331486
35,-0.44881889763779526,1.2367667235031763,0.7897845922079624
36,-0.4330708661417323,0.9795230297677346,0.729070810476427
37,-0.4173228346456693,0.30320679480993096,0.417898998069685
38,-0.40157480314960625,0.6570609556706177,0.22132648813620087
39,-0.3858267716535433,-0.9765486075437928,-0.410917015916711
40,-0.3700787401574803,-1.010769016943542,-0.4776187842840801
41,-0.35433070866141736,0.8904795248376254,-0.011026919581555883
42,-0.3385826771653543,-1.1556832747217751,-0.4460308809615372
43,-0.3228346456692913,0.5520571513159696,-0.17118865016125887
44,-0.30708661417322836,-1.4482915642961613,-0.619695685471723
45,-0.2913385826771654,0.7094401136644657,-0.23941249278437668
46,-0.2755905511811023,-2.3760590015439713,-0.8081110167919603
47,-0.25984251968503935,0.8829899000387904,0.19129779878783365
48,-0.2440944881889764,1.2269009345412096,0.49886773725554523
49,-0.22834645669291342,-0.006928064632006729,0.07852607594167497
50,-0.21259842519685035,-0.7437625174114251,-0.2565033172858966
51,-0.19685039370078738,0.0645929405792076,-0.10416737316368169
52,-0.18110236220472442,-0.4508400719448753,-0.12071124153021381
