,0,1,2,Escala mean,Escala std
2012-08-01,0.0,0.0,1.0,4.769230769230769,0.43852900965351466
2012-09-01,0.0,0.0,1.0,4.833333333333333,0.38924947208076144
2012-10-01,0.0,0.0,1.0,4.916666666666667,0.28867513459481287
2012-11-01,0.0,0.0,1.0,4.846153846153846,0.37553380809940545
2012-12-01,0.0,0.14285714285714285,0.8571428571428571,4.571428571428571,0.7867957924694431
2013-01-01,0.0,0.0,1.0,4.611111111111111,0.5016313257045502
2013-02-01,0.0,0.09090909090909091,0.9090909090909091,4.636363636363637,0.674199862463242
2013-03-01,0.0,0.0,1.0,4.666666666666667,0.4850712500726658
2013-04-01,0.0,0.125,0.875,4.5,0.7559289460184544
2013-05-01,0.0,0.0,1.0,4.571428571428571,0.5345224838248489
2013-06-01,0.0,0.0,1.0,4.9,0.316227766016838
2013-07-01,0.0,0.0,1.0,4.9,0.31622776601683783
2013-08-01,0.0,0.0,1.0,4.666666666666667,0.49999999999999983
2013-09-01,0.0,0.0,1.0,4.75,0.45226701686664533
2013-10-01,0.0,0.0,1.0,4.7368421052631575,0.452413928358864
2013-11-01,0.0,0.0,1.0,4.7272727272727275,0.46709936649691375
2013-12-01,0.0,0.0,1.0,4.625,0.5175491695067655
2014-01-01,0.0,0.0,1.0,4.769230769230769,0.4385290096535146
2014-02-01,0.0,0.0,1.0,5.0,0.0
2014-03-01,0.0,0.0,1.0,4.5,0.5222329678670935
2014-04-01,0.0,0.0,1.0,4.8,0.4216370213557841
2014-05-01,0.0,0.0,1.0,4.571428571428571,0.5345224838248488
2014-06-01,0.2,0.0,0.8,4.4,1.3416407864998738
2014-07-01,0.0,0.10526315789473684,0.8947368421052632,4.315789473684211,0.6710382982072026
2014-08-01,0.0,0.05,0.95,4.55,0.6048053188292992
2014-09-01,0.0,0.0,1.0,4.7368421052631575,0.452413928358864
2014-10-01,0.0,0.0,1.0,4.588235294117647,0.5072996561958923
2014-11-01,0.0,0.0,1.0,4.571428571428571,0.5135525910130955
2014-12-01,0.0,0.0,1.0,4.5,0.5345224838248488
2015-01-01,0.0,0.0,1.0,4.75,0.5
2015-02-01,0.0,0.0,1.0,4.8,0.4216370213557842
2015-03-01,0.0,0.0,1.0,4.571428571428571,0.5345224838248488
2015-04-01,0.0,0.3333333333333333,0.6666666666666666,4.222222222222222,0.97182531580755
2015-05-01,0.0,0.0,1.0,5.0,0.0
2015-06-01,0.0,0.1,0.9,4.6,0.6992058987801009
2015-07-01,0.0,0.11764705882352941,0.8823529411764706,4.529411764705882,0.7174300539794393
2015-08-01,0.0,0.06666666666666667,0.9333333333333333,4.666666666666667,0.6172133998483675
2015-09-01,0.0,0.05555555555555555,0.9444444444444444,4.666666666666667,0.5940885257860046
2015-10-01,0.0,0.0,1.0,4.818181818181818,0.40451991747794525
2015-11-01,0.0,0.0625,0.9375,4.75,0.5773502691896257
2015-12-01,0.0,0.0,1.0,4.666666666666667,0.48795003647426693
2016-01-01,0.0,0.0,1.0,4.766666666666667,0.4301830671520764
2016-02-01,0.0,0.0,1.0,4.647058823529412,0.4925921830718889
2016-03-01,0.0,0.0625,0.9375,4.75,0.5773502691896257
2016-04-01,0.0,0.0,1.0,4.818181818181818,0.40451991747794536
2016-05-01,0.0,0.07692307692307693,0.9230769230769231,4.6923076923076925,0.6304251719561152
2016-06-01,0.0,0.07692307692307693,0.9230769230769231,4.769230769230769,0.599144689515278
2016-07-01,0.0,0.0,1.0,4.761904761904762,0.43643578047198495
2016-08-01,0.0,0.0,1.0,4.761904761904762,0.43643578047198467
2016-09-01,0.0,0.0,1.0,4.866666666666666,0.3518657752744985
2016-10-01,0.0,0.09090909090909091,0.9090909090909091,4.545454545454546,0.6875516509523286
2016-11-01,0.0,0.0,1.0,4.75,0.44721359549995815
2016-12-01,0.0,0.0,1.0,4.5,0.5163977794943222
2017-01-01,0.0,0.0,1.0,4.823529411764706,0.392952623996688
2017-02-01,0.0,0.0,1.0,4.857142857142857,0.3779644730092273
2017-03-01,0.0,0.0,1.0,4.722222222222222,0.46088859896247697
2017-04-01,0.0,0.05,0.95,4.75,0.550119604220181
2017-05-01,0.0,0.0,1.0,4.846153846153846,0.3755338080994054
2017-06-01,0.0,0.0,1.0,4.6,0.5163977794943221
2017-07-01,0.0,0.05,0.95,4.7,0.5712405705774795
2017-08-01,0.0,0.0625,0.9375,4.8125,0.5439056290693572
2017-09-01,0.0,0.0,1.0,5.0,0.0
2017-10-01,0.0,0.0,1.0,4.75,0.5
2017-11-01,0.0,0.07142857142857142,0.9285714285714286,4.857142857142857,0.5345224838248487
2017-12-01,0.0,0.0,1.0,4.866666666666666,0.3518657752744986
2018-01-01,0.0,0.07692307692307693,0.9230769230769231,4.461538461538462,0.6602252917735247
2018-02-01,0.0,0.0,1.0,4.888888888888889,0.33333333333333337
2018-03-01,0.0,0.0,1.0,5.0,0.0
2018-04-01,0.0,0.0,1.0,4.666666666666667,0.5163977794943222
2018-05-01,0.0,0.0,1.0,5.0,0.0
2018-06-01,0.0,0.3333333333333333,0.6666666666666666,4.333333333333333,1.1547005383792517
